region_id,시도명,시군구명,행정동명,display_name,가격_기준월,생활인구_기준월,안전_기준일자,상권_기준일자,안심시설수,안심시설수_상대수준,유흥시설수,유흥시설수_상대수준,업종수,업종수_상대수준,사업체수,사업체수_상대수준,생활인구,생활인구_상대수준,실거래가,실거래가_서울평균대비율,실거래가_서울평균이하여부,전세가,전세가_서울평균대비율,전세가_서울평균이하여부,거래량,거래량_해석주의,안전_데이터여부,상권_데이터여부,생활인구_데이터여부,가격_데이터여부,안전_매칭지표수,편의_매칭지표수,가격_매칭지표수,인구_매칭지표수
1162056500,서울특별시,관악구,성현동,관악구 성현동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,49,상대적으로높음,1,보통,80,보통,570,보통,20146.05,보통,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,1,0,1,0
1162069500,서울특별시,관악구,신림동,관악구 신림동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,63,상대적으로높음,103,상대적으로높음,94,상대적으로높음,1527,보통,28756.64,보통,22500.0,-33.73,True,35000.0,-34.02,True,0.18,True,True,True,True,True,1,1,2,0
1162068500,서울특별시,관악구,신사동,관악구 신사동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,71,상대적으로높음,12,상대적으로높음,84,보통,1053,보통,18844.75,보통,22500.0,-33.73,True,35000.0,-34.02,True,0.18,True,True,True,True,True,1,0,2,0
1162065500,서울특별시,관악구,신원동,관악구 신원동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,1,보통,81,보통,671,보통,14847.09,보통,22500.0,-33.73,True,35000.0,-34.02,True,0.18,True,True,True,True,True,0,0,2,0
1162060500,서울특별시,관악구,은천동,관악구 은천동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,41,보통,4,보통,90,보통,1180,보통,26524.3,보통,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,0,0,1,0
1162062500,서울특별시,관악구,인헌동,관악구 인헌동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,2,보통,82,보통,856,보통,21434.41,보통,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,0,0,1,0
1162072500,서울특별시,관악구,조원동,관악구 조원동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,29,보통,38,상대적으로높음,90,보통,1200,보통,38841.73,상대적으로높음,22500.0,-33.73,True,35000.0,-34.02,True,0.18,True,True,True,True,True,0,0,2,1
1162061500,서울특별시,관악구,중앙동,관악구 중앙동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,37,보통,5,보통,86,보통,806,보통,12698.49,상대적으로낮음,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,0,0,1,0
1162059500,서울특별시,관악구,청룡동,관악구 청룡동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,29,보통,8,보통,93,상대적으로높음,1649,보통,39172.89,상대적으로높음,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,0,1,1,1
1162054500,서울특별시,관악구,청림동,관악구 청림동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,70,상대적으로낮음,365,상대적으로낮음,11411.81,상대적으로낮음,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,0,0,1,0
1162057500,서울특별시,관악구,행운동,관악구 행운동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,30,보통,16,상대적으로높음,91,상대적으로높음,1229,보통,23639.82,보통,5000.0,-85.27,True,,,,0.11,True,True,True,True,True,0,1,1,0
1121581000,서울특별시,광진구,광장동,광진구 광장동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,6,보통,90,보통,1040,보통,35409.65,상대적으로높음,60452.84,137.72,False,74931.4,67.17,False,98.0,False,True,True,True,True,0,0,0,1
1121585000,서울특별시,광진구,구의1동,광진구 구의1동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,15,상대적으로높음,88,보통,1385,보통,20596.55,보통,17825.0,-47.5,True,37000.0,-30.25,True,1.33,True,True,True,True,True,0,0,2,0
1121586000,서울특별시,광진구,구의2동,광진구 구의2동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,19,보통,3,보통,88,보통,939,보통,18788.27,보통,17825.0,-47.5,True,37000.0,-30.25,True,1.33,True,True,True,True,True,0,0,2,0
1121587000,서울특별시,광진구,구의3동,광진구 구의3동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,33,보통,5,보통,96,상대적으로높음,2233,상대적으로높음,27798.9,보통,17825.0,-47.5,True,37000.0,-30.25,True,1.33,True,True,True,True,True,0,2,2,0
1121573000,서울특별시,광진구,군자동,광진구 군자동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,7,보통,87,보통,1278,보통,25115.62,보통,19000.0,-44.04,True,,,,1.0,True,True,True,True,True,0,0,1,0
1121578000,서울특별시,광진구,능동,광진구 능동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,84,보통,613,보통,15520.24,보통,9683.52,-61.92,True,20485.71,-54.3,True,88.0,False,True,True,True,True,0,0,2,0
1121582000,서울특별시,광진구,자양1동,광진구 자양1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,49,상대적으로높음,6,보통,91,상대적으로높음,1230,보통,23223.25,보통,25236.34,-0.76,True,40525.59,-9.59,True,109.5,False,True,True,True,True,1,1,2,0
1121583000,서울특별시,광진구,자양2동,광진구 자양2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,28,보통,2,보통,91,상대적으로높음,1056,보통,24016.79,보통,25236.34,-0.76,True,40525.59,-9.59,True,109.5,False,True,True,True,True,0,1,2,0
1121584000,서울특별시,광진구,자양3동,광진구 자양3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,1,보통,89,보통,1187,보통,26492.06,보통,25236.34,-0.76,True,40525.59,-9.59,True,109.5,False,True,True,True,True,0,0,2,0
1121584700,서울특별시,광진구,자양4동,광진구 자양4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,19,보통,6,보통,92,상대적으로높음,1486,보통,28303.42,보통,25236.34,-0.76,True,40525.59,-9.59,True,109.5,False,True,True,True,True,0,1,2,0
1121574000,서울특별시,광진구,중곡1동,광진구 중곡1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,33,보통,4,보통,87,보통,1177,보통,14302.33,보통,10884.36,-57.2,True,20934.68,-53.3,True,75.25,False,True,True,True,True,0,0,2,0
1121575000,서울특별시,광진구,중곡2동,광진구 중곡2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,33,보통,2,보통,87,보통,1159,보통,17562.26,보통,10884.36,-57.2,True,20934.68,-53.3,True,75.25,False,True,True,True,True,0,0,2,0
1121576000,서울특별시,광진구,중곡3동,광진구 중곡3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,14,보통,3,보통,81,보통,783,보통,12996.25,상대적으로낮음,10884.36,-57.2,True,20934.68,-53.3,True,75.25,False,True,True,True,True,0,0,2,0
1121577000,서울특별시,광진구,중곡4동,광진구 중곡4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,21,보통,2,보통,83,보통,982,보통,23697.22,보통,10884.36,-57.2,True,20934.68,-53.3,True,75.25,False,True,True,True,True,0,0,2,0
1121571000,서울특별시,광진구,화양동,광진구 화양동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,21,보통,14,상대적으로높음,97,상대적으로높음,2151,상대적으로높음,41858.7,상대적으로높음,6085.0,-76.07,True,18580.49,-58.55,True,250.0,False,True,True,True,True,0,2,2,1
1153059500,서울특별시,구로구,가리봉동,구로구 가리봉동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,31,보통,7,보통,76,보통,712,보통,11347.49,상대적으로낮음,7195.58,-71.7,True,17068.75,-61.92,True,59.0,False,True,True,True,True,0,0,2,0
1153074000,서울특별시,구로구,개봉1동,구로구 개봉1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,34,보통,2,보통,89,보통,1171,보통,26209.64,보통,16823.29,-33.84,True,28278.69,-36.91,True,51.0,False,True,True,True,True,0,0,2,0
1153075000,서울특별시,구로구,개봉2동,구로구 개봉2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,5,보통,78,보통,713,보통,21393.34,보통,16823.29,-33.84,True,28278.69,-36.91,True,51.0,False,True,True,True,True,0,0,2,0
1153076000,서울특별시,구로구,개봉3동,구로구 개봉3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,4,보통,80,보통,653,보통,17532.86,보통,16823.29,-33.84,True,28278.69,-36.91,True,51.0,False,True,True,True,True,0,0,2,0
1153072000,서울특별시,구로구,고척1동,구로구 고척1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,44,보통,2,보통,89,보통,1218,보통,25219.38,보통,17961.22,-29.37,True,29928.72,-33.23,True,53.0,False,True,True,True,True,0,0,2,0
1153073000,서울특별시,구로구,고척2동,구로구 고척2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,5,보통,87,보통,1005,보통,14412.1,보통,17961.22,-29.37,True,29928.72,-33.23,True,53.0,False,True,True,True,True,0,0,2,0
1153052000,서울특별시,구로구,구로1동,구로구 구로1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,81,보통,507,상대적으로낮음,15328.71,보통,14094.2,-44.58,True,30025.91,-33.01,True,90.0,False,True,True,True,True,0,0,2,0
1153053000,서울특별시,구로구,구로2동,구로구 구로2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,31,보통,17,상대적으로높음,94,상대적으로높음,4741,상대적으로높음,31770.85,보통,14094.2,-44.58,True,30025.91,-33.01,True,90.0,False,True,True,True,True,0,2,2,0
1153054000,서울특별시,구로구,구로3동,구로구 구로3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,53,상대적으로높음,20,상대적으로높음,93,상대적으로높음,3426,상대적으로높음,40370.63,상대적으로높음,14094.2,-44.58,True,30025.91,-33.01,True,90.0,False,True,True,True,True,1,2,2,1
1153055000,서울특별시,구로구,구로4동,구로구 구로4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,27,보통,2,보통,87,보통,1560,보통,15991.73,보통,14094.2,-44.58,True,30025.91,-33.01,True,90.0,False,True,True,True,True,0,0,2,0
1153056000,서울특별시,구로구,구로5동,구로구 구로5동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,21,보통,3,보통,98,상대적으로높음,2547,상대적으로높음,31928.16,보통,14094.2,-44.58,True,30025.91,-33.01,True,90.0,False,True,True,True,True,0,2,2,0
1153079000,서울특별시,구로구,수궁동,구로구 수궁동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,82,보통,616,보통,18664.61,보통,16565.23,-34.86,True,18034.29,-59.77,True,35.0,False,True,True,True,True,0,0,2,0
1153051000,서울특별시,구로구,신도림동,구로구 신도림동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,3,보통,91,상대적으로높음,1642,보통,30322.42,보통,33726.22,32.62,False,51974.65,15.95,False,121.0,False,True,True,True,True,0,1,0,0
1153077000,서울특별시,구로구,오류1동,구로구 오류1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,35,보통,32,상대적으로높음,87,보통,860,보통,19204.62,보통,10974.35,-56.84,True,24033.46,-46.38,True,84.0,False,True,True,True,True,0,0,2,0
1153078000,서울특별시,구로구,오류2동,구로구 오류2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,33,보통,0,상대적으로낮음,83,보통,959,보통,49971.35,상대적으로높음,13450.51,-47.11,True,22819.93,-49.09,True,400.0,False,True,True,True,True,0,0,2,1
1153080000,서울특별시,구로구,항동,구로구 항동,2025-12,,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,67,상대적으로낮음,367,상대적으로낮음,,데이터없음,36689.71,44.28,False,49036.76,9.4,False,12.0,False,True,True,False,True,0,0,0,0
1154551000,서울특별시,금천구,가산동,금천구 가산동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,36,보통,15,상대적으로높음,96,상대적으로높음,7954,상대적으로높음,56773.02,상대적으로높음,10000.0,-70.54,True,10000.0,-81.15,True,1.0,True,True,True,True,True,0,2,2,1
1154561000,서울특별시,금천구,독산1동,금천구 독산1동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,27,보통,10,상대적으로높음,95,상대적으로높음,2248,상대적으로높음,38813.99,상대적으로높음,50.0,-99.85,True,,,,0.25,True,True,True,True,True,0,2,1,1
1154562000,서울특별시,금천구,독산2동,금천구 독산2동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,21,보통,7,보통,83,보통,678,보통,11119.91,상대적으로낮음,50.0,-99.85,True,,,,0.25,True,True,True,True,True,0,0,1,0
1154563000,서울특별시,금천구,독산3동,금천구 독산3동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,16,보통,20,상대적으로높음,89,보통,1243,보통,14733.14,보통,50.0,-99.85,True,,,,0.25,True,True,True,True,True,0,0,1,0
1154564000,서울특별시,금천구,독산4동,금천구 독산4동,2026-01,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,39,보통,5,보통,83,보통,616,보통,11513.49,상대적으로낮음,50.0,-99.85,True,,,,0.25,True,True,True,True,True,0,0,1,0
1154567000,서울특별시,금천구,시흥1동,금천구 시흥1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,32,보통,46,상대적으로높음,91,상대적으로높음,2063,상대적으로높음,24738.25,보통,12891.36,-49.31,True,23220.51,-48.2,True,35.4,False,True,True,True,True,0,2,2,0
1154568000,서울특별시,금천구,시흥2동,금천구 시흥2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,71,상대적으로낮음,351,상대적으로낮음,12608.44,상대적으로낮음,12891.36,-49.31,True,23220.51,-48.2,True,35.4,False,True,True,True,True,0,0,2,0
1154569000,서울특별시,금천구,시흥3동,금천구 시흥3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,2,보통,80,보통,939,보통,9837.73,상대적으로낮음,12891.36,-49.31,True,23220.51,-48.2,True,35.4,False,True,True,True,True,0,0,2,0
1154570000,서울특별시,금천구,시흥4동,금천구 시흥4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,67,상대적으로낮음,430,상대적으로낮음,9749.23,상대적으로낮음,12891.36,-49.31,True,23220.51,-48.2,True,35.4,False,True,True,True,True,0,0,2,0
1154571000,서울특별시,금천구,시흥5동,금천구 시흥5동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,39,보통,1,보통,76,보통,715,보통,10745.75,상대적으로낮음,12891.36,-49.31,True,23220.51,-48.2,True,35.4,False,True,True,True,True,0,0,2,0
1135059500,서울특별시,노원구,공릉1동,노원구 공릉1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,58,상대적으로높음,4,보통,95,상대적으로높음,2049,상대적으로높음,36902.78,상대적으로높음,12471.4,-50.96,True,32568.52,-27.34,True,173.5,False,True,True,True,True,1,2,2,1
1135060000,서울특별시,노원구,공릉2동,노원구 공릉2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,32,보통,3,보통,92,상대적으로높음,1287,보통,47682.9,상대적으로높음,12471.4,-50.96,True,32568.52,-27.34,True,173.5,False,True,True,True,True,0,1,2,1
1135072000,서울특별시,노원구,상계10동,노원구 상계10동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,1,보통,73,상대적으로낮음,349,상대적으로낮음,12388.98,상대적으로낮음,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,0,0,2,0
1135063000,서울특별시,노원구,상계1동,노원구 상계1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,66,상대적으로높음,0,상대적으로낮음,86,보통,1312,보통,30841.15,보통,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,1,0,2,0
1135064000,서울특별시,노원구,상계2동,노원구 상계2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,58,상대적으로높음,15,상대적으로높음,93,상대적으로높음,2383,상대적으로높음,26341.4,보통,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,1,2,2,0
1135066500,서울특별시,노원구,상계3·4동,노원구 상계3·4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,62,상대적으로높음,1,보통,80,보통,840,보통,18816.89,보통,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,1,0,2,0
1135067000,서울특별시,노원구,상계5동,노원구 상계5동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,80,상대적으로높음,6,보통,87,보통,1167,보통,16805.08,보통,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,1,0,2,0
1135069500,서울특별시,노원구,상계6·7동,노원구 상계6·7동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,27,상대적으로높음,82,보통,1432,보통,43079.0,상대적으로높음,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,0,0,2,1
1135070000,서울특별시,노원구,상계8동,노원구 상계8동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,67,상대적으로낮음,373,상대적으로낮음,18025.57,보통,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,0,0,2,0
1135071000,서울특별시,노원구,상계9동,노원구 상계9동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,70,상대적으로낮음,428,상대적으로낮음,13537.71,상대적으로낮음,18187.11,-28.48,True,26914.49,-39.96,True,62.33,False,True,True,True,True,0,0,2,0
1135056000,서울특별시,노원구,월계1동,노원구 월계1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,55,상대적으로높음,0,상대적으로낮음,83,보통,905,보통,20249.2,보통,18752.13,-26.26,True,30956.91,-30.94,True,68.67,False,True,True,True,True,1,0,2,0
1135057000,서울특별시,노원구,월계2동,노원구 월계2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,24,보통,0,상대적으로낮음,74,상대적으로낮음,459,상대적으로낮음,18472.31,보통,18752.13,-26.26,True,30956.91,-30.94,True,68.67,False,True,True,True,True,0,0,2,0
1135058000,서울특별시,노원구,월계3동,노원구 월계3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,76,보통,580,보통,21538.23,보통,18752.13,-26.26,True,30956.91,-30.94,True,68.67,False,True,True,True,True,0,0,2,0
1135062100,서울특별시,노원구,중계1동,노원구 중계1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,77,보통,824,보통,23796.04,보통,32027.56,25.94,False,43292.85,-3.42,True,62.25,False,True,True,True,True,0,0,1,0
1135062500,서울특별시,노원구,중계2·3동,노원구 중계2·3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,80,보통,1019,보통,29521.89,보통,32027.56,25.94,False,43292.85,-3.42,True,62.25,False,True,True,True,True,0,0,1,0
1135062400,서울특별시,노원구,중계4동,노원구 중계4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,75,상대적으로낮음,797,보통,14753.07,보통,25102.71,-1.29,True,35203.23,-21.46,True,124.58,False,True,True,True,True,0,0,2,0
1135061900,서울특별시,노원구,중계본동,노원구 중계본동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,46,보통,0,상대적으로낮음,82,보통,1094,보통,19265.84,보통,32027.56,25.94,False,43292.85,-3.42,True,62.25,False,True,True,True,True,0,0,1,0
1135061100,서울특별시,노원구,하계1동,노원구 하계1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,47,보통,0,상대적으로낮음,75,상대적으로낮음,705,보통,23030.95,보통,22737.96,-10.59,True,38592.33,-13.9,True,62.5,False,True,True,True,True,0,0,2,0
1135061200,서울특별시,노원구,하계2동,노원구 하계2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,59,상대적으로낮음,280,상대적으로낮음,15501.68,보통,22737.96,-10.59,True,38592.33,-13.9,True,62.5,False,True,True,True,True,0,0,2,0
1132052100,서울특별시,도봉구,도봉1동,도봉구 도봉1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,12,보통,5,보통,86,보통,1005,보통,16961.66,보통,15706.33,-38.24,True,29933.72,-33.22,True,52.0,False,True,True,True,True,0,0,2,0
1132052200,서울특별시,도봉구,도봉2동,도봉구 도봉2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,4,보통,2,보통,83,보통,896,보통,18550.93,보통,15706.33,-38.24,True,29933.72,-33.22,True,52.0,False,True,True,True,True,0,0,2,0
1132069000,서울특별시,도봉구,방학1동,도봉구 방학1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,52,상대적으로높음,15,상대적으로높음,84,보통,1580,보통,24063.16,보통,12648.27,-50.26,True,25905.68,-42.21,True,35.67,False,True,True,True,True,1,0,2,0
1132070000,서울특별시,도봉구,방학2동,도봉구 방학2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,60,상대적으로높음,1,보통,73,상대적으로낮음,704,보통,9973.35,상대적으로낮음,12648.27,-50.26,True,25905.68,-42.21,True,35.67,False,True,True,True,True,1,0,2,0
1132071000,서울특별시,도봉구,방학3동,도봉구 방학3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,72,상대적으로낮음,490,상대적으로낮음,17729.73,보통,12648.27,-50.26,True,25905.68,-42.21,True,35.67,False,True,True,True,True,0,0,2,0
1132066000,서울특별시,도봉구,쌍문1동,도봉구 쌍문1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,63,상대적으로높음,0,상대적으로낮음,77,보통,515,상대적으로낮음,15961.5,보통,11573.29,-54.49,True,26351.38,-41.21,True,29.75,False,True,True,True,True,1,0,2,0
1132067000,서울특별시,도봉구,쌍문2동,도봉구 쌍문2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,47,보통,1,보통,86,보통,869,보통,16057.08,보통,11573.29,-54.49,True,26351.38,-41.21,True,29.75,False,True,True,True,True,0,0,2,0
1132068000,서울특별시,도봉구,쌍문3동,도봉구 쌍문3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,37,보통,2,보통,80,보통,686,보통,16288.04,보통,11573.29,-54.49,True,26351.38,-41.21,True,29.75,False,True,True,True,True,0,0,2,0
1132068100,서울특별시,도봉구,쌍문4동,도봉구 쌍문4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,0,상대적으로낮음,65,상대적으로낮음,407,상대적으로낮음,12694.11,상대적으로낮음,11573.29,-54.49,True,26351.38,-41.21,True,29.75,False,True,True,True,True,0,0,2,0
1132051100,서울특별시,도봉구,창1동,도봉구 창1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,28,보통,5,보통,79,보통,713,보통,18190.08,보통,17186.37,-32.42,True,28328.91,-36.8,True,64.6,False,True,True,True,True,0,0,2,0
1132051200,서울특별시,도봉구,창2동,도봉구 창2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,21,보통,1,보통,83,보통,841,보통,28979.8,보통,17186.37,-32.42,True,28328.91,-36.8,True,64.6,False,True,True,True,True,0,0,2,0
1132051300,서울특별시,도봉구,창3동,도봉구 창3동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,3,보통,73,상대적으로낮음,564,상대적으로낮음,10299.89,상대적으로낮음,17186.37,-32.42,True,28328.91,-36.8,True,64.6,False,True,True,True,True,0,0,2,0
1132051400,서울특별시,도봉구,창4동,도봉구 창4동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,24,상대적으로높음,86,보통,949,보통,28339.91,보통,17186.37,-32.42,True,28328.91,-36.8,True,64.6,False,True,True,True,True,0,0,2,0
1132051500,서울특별시,도봉구,창5동,도봉구 창5동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,4,보통,92,상대적으로높음,1888,상대적으로높음,16452.72,보통,17186.37,-32.42,True,28328.91,-36.8,True,64.6,False,True,True,True,True,0,2,2,0
1123060000,서울특별시,동대문구,답십리1동,동대문구 답십리1동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,24,보통,6,보통,85,보통,1137,보통,23158.35,보통,23510.85,-7.55,True,42584.67,-5.0,True,178.67,False,True,True,True,True,0,0,2,0
1123061000,서울특별시,동대문구,답십리2동,동대문구 답십리2동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,0,상대적으로낮음,6,보통,89,보통,1619,보통,20438.23,보통,22735.88,-10.59,True,43439.31,-3.09,True,104.0,False,True,True,True,True,0,0,2,0
1123053600,서울특별시,동대문구,용신동,동대문구 용신동,2025-12,2026-05,안심시설수 2023-04-21; 유흥시설수 2026-06-17,20254,41,보통,19,상대적으로높음,94,상대적으로높음,2618,상대적으로높음,40176.32,상대적으로높음,18033.33,-29.09,True,37679.75,-15.94,True,214.0,False,True,True,True,True,0,2,2,1
